Contract_Name,Time,Main_Contract_Price,Sub_Contract_Price,Price_Gap
AU2012-AU2106,2020-09-24 10:33:00,399.2,404.96,-5.759999999999991
AU2012-AU2106,2020-09-24 10:34:00,398.82,404.46,-5.639999999999986
AU2012-AU2106,2020-09-24 10:35:00,398.86,404.62,-5.759999999999991
AU2012-AU2106,2020-09-24 10:36:00,398.38,403.9,-5.519999999999982
AU2012-AU2106,2020-09-24 10:37:00,398.62,404.38,-5.759999999999991
AU2012-AU2106,2020-09-24 10:38:00,398.78,404.34,-5.560000000000002
AU2012-AU2106,2020-09-24 10:39:00,398.94,404.72,-5.78000000000003
AU2012-AU2106,2020-09-24 10:40:00,398.98,404.64,-5.659999999999968
AU2012-AU2106,2020-09-24 10:42:00,398.78,404.56,-5.78000000000003
AU2012-AU2106,2020-09-24 10:43:00,398.5,404.34,-5.839999999999975
AU2012-AU2106,2020-09-24 10:44:00,398.62,404.26,-5.639999999999986
AU2012-AU2106,2020-09-24 10:45:00,398.52,404.48,-5.960000000000036
AU2012-AU2106,2020-09-24 10:46:00,398.26,404.0,-5.740000000000009
AU2012-AU2106,2020-09-24 10:47:00,398.66,404.26,-5.599999999999966
AU2012-AU2106,2020-09-24 10:48:00,398.72,404.4,-5.67999999999995
AU2012-AU2106,2020-09-24 10:49:00,398.58,404.32,-5.740000000000009
AU2012-AU2106,2020-09-24 10:50:00,398.42,404.02,-5.599999999999966
AU2012-AU2106,2020-09-24 10:52:00,398.52,404.3,-5.78000000000003
AU2012-AU2106,2020-09-24 10:53:00,398.62,404.24,-5.6200000000000045
AU2012-AU2106,2020-09-24 10:54:00,398.5,404.52,-6.019999999999982
AU2012-AU2106,2020-09-24 10:55:00,398.6,404.18,-5.579999999999984
AU2012-AU2106,2020-09-24 10:57:00,398.72,404.48,-5.759999999999991
AU2012-AU2106,2020-09-24 11:01:00,398.24,404.0,-5.759999999999991
AU2012-AU2106,2020-09-24 11:02:00,398.06,403.52,-5.4599999999999795
AU2012-AU2106,2020-09-24 11:03:00,398.14,403.92,-5.78000000000003
AU2012-AU2106,2020-09-24 11:05:00,397.74,403.84,-6.099999999999966
AU2012-AU2106,2020-09-24 11:06:00,398.0,403.6,-5.600000000000023
AU2012-AU2106,2020-09-24 11:08:00,398.14,403.6,-5.460000000000036
AU2012-AU2106,2020-09-24 11:09:00,398.3,403.92,-5.6200000000000045
AU2012-AU2106,2020-09-24 11:10:00,398.28,404.0,-5.720000000000027
AU2012-AU2106,2020-09-24 11:11:00,398.4,404.1,-5.7000000000000455
AU2012-AU2106,2020-09-24 11:12:00,398.5,404.16,-5.660000000000025
AU2012-AU2106,2020-09-24 11:13:00,398.52,404.44,-5.920000000000016
AU2012-AU2106,2020-09-24 11:15:00,398.46,404.22,-5.760000000000048
AU2012-AU2106,2020-09-24 11:23:00,398.18,404.0,-5.819999999999993
AU2012-AU2106,2020-09-24 11:24:00,398.3,404.0,-5.699999999999989
AU2012-AU2106,2020-09-24 11:28:00,397.98,403.66,-5.680000000000007
AU2012-AU2106,2020-09-24 13:30:00,397.26,403.02,-5.759999999999991
AU2012-AU2106,2020-09-24 13:31:00,396.94,402.64,-5.699999999999989
AU2012-AU2106,2020-09-24 13:32:00,396.72,402.38,-5.659999999999968
AU2012-AU2106,2020-09-24 13:33:00,396.7,402.3,-5.600000000000023
AU2012-AU2106,2020-09-24 13:34:00,396.82,402.6,-5.78000000000003
AU2012-AU2106,2020-09-24 13:35:00,396.46,402.14,-5.680000000000007
AU2012-AU2106,2020-09-24 13:36:00,396.38,402.18,-5.800000000000011
AU2012-AU2106,2020-09-24 13:37:00,396.26,402.02,-5.759999999999991
AU2012-AU2106,2020-09-24 13:38:00,396.4,402.14,-5.740000000000009
AU2012-AU2106,2020-09-24 13:39:00,396.46,402.24,-5.78000000000003
AU2012-AU2106,2020-09-24 13:40:00,396.38,402.16,-5.78000000000003
AU2012-AU2106,2020-09-24 13:42:00,396.28,402.1,-5.82000000000005
AU2012-AU2106,2020-09-24 13:43:00,395.58,401.32,-5.740000000000009
AU2012-AU2106,2020-09-24 13:44:00,395.42,401.22,-5.800000000000011
AU2012-AU2106,2020-09-24 13:45:00,395.72,401.44,-5.71999999999997
AU2012-AU2106,2020-09-24 13:46:00,395.4,401.18,-5.78000000000003
AU2012-AU2106,2020-09-24 13:47:00,395.46,401.2,-5.740000000000009
AU2012-AU2106,2020-09-24 13:48:00,395.8,401.6,-5.800000000000011
AU2012-AU2106,2020-09-24 13:49:00,395.8,401.66,-5.860000000000014
AU2012-AU2106,2020-09-24 13:50:00,396.24,401.9,-5.659999999999968
AU2012-AU2106,2020-09-24 13:52:00,396.5,402.36,-5.860000000000014
AU2012-AU2106,2020-09-24 13:54:00,396.08,402.0,-5.920000000000016
AU2012-AU2106,2020-09-24 13:55:00,396.26,402.0,-5.740000000000009
AU2012-AU2106,2020-09-24 13:56:00,396.44,402.0,-5.560000000000002
AU2012-AU2106,2020-09-24 13:57:00,396.36,402.02,-5.659999999999968
AU2012-AU2106,2020-09-24 13:58:00,396.38,402.0,-5.6200000000000045
AU2012-AU2106,2020-09-24 13:59:00,396.34,401.92,-5.580000000000041
AU2012-AU2106,2020-09-24 14:00:00,396.3,402.04,-5.740000000000009
AU2012-AU2106,2020-09-24 14:01:00,396.84,402.48,-5.640000000000043
AU2012-AU2106,2020-09-24 14:02:00,397.2,402.88,-5.680000000000007
AU2012-AU2106,2020-09-24 14:03:00,396.84,402.88,-6.0400000000000205
AU2012-AU2106,2020-09-24 14:06:00,397.06,402.72,-5.660000000000025
AU2012-AU2106,2020-09-24 14:07:00,397.08,402.8,-5.720000000000027
AU2012-AU2106,2020-09-24 14:08:00,396.92,402.58,-5.659999999999968
AU2012-AU2106,2020-09-24 14:09:00,397.06,402.88,-5.819999999999993
AU2012-AU2106,2020-09-24 14:10:00,397.16,402.8,-5.639999999999986
AU2012-AU2106,2020-09-24 14:12:00,396.88,402.6,-5.720000000000027
AU2012-AU2106,2020-09-24 14:14:00,396.98,402.8,-5.819999999999993
AU2012-AU2106,2020-09-24 14:16:00,396.92,402.6,-5.680000000000007
AU2012-AU2106,2020-09-24 14:17:00,396.86,402.56,-5.699999999999989
AU2012-AU2106,2020-09-24 14:18:00,396.74,402.48,-5.740000000000009
AU2012-AU2106,2020-09-24 14:21:00,396.78,402.64,-5.860000000000014
AU2012-AU2106,2020-09-24 14:22:00,396.88,402.72,-5.840000000000032
AU2012-AU2106,2020-09-24 14:25:00,397.06,402.66,-5.600000000000023
AU2012-AU2106,2020-09-24 14:26:00,396.88,402.78,-5.899999999999977
AU2012-AU2106,2020-09-24 14:27:00,397.02,402.78,-5.759999999999991
AU2012-AU2106,2020-09-24 14:28:00,397.1,402.86,-5.759999999999991
AU2012-AU2106,2020-09-24 14:29:00,397.04,402.72,-5.680000000000007
AU2012-AU2106,2020-09-24 14:30:00,396.98,402.76,-5.779999999999973
AU2012-AU2106,2020-09-24 14:31:00,396.76,402.48,-5.720000000000027
AU2012-AU2106,2020-09-24 14:32:00,396.68,402.4,-5.71999999999997
AU2012-AU2106,2020-09-24 14:34:00,396.58,402.3,-5.720000000000027
AU2012-AU2106,2020-09-24 14:35:00,396.74,402.4,-5.659999999999968
AU2012-AU2106,2020-09-24 14:37:00,396.48,402.2,-5.71999999999997
AU2012-AU2106,2020-09-24 14:38:00,396.2,401.94,-5.740000000000009
AU2012-AU2106,2020-09-24 14:39:00,396.32,401.98,-5.660000000000025
AU2012-AU2106,2020-09-24 14:40:00,396.48,402.16,-5.680000000000007
AU2012-AU2106,2020-09-24 14:41:00,396.44,402.08,-5.639999999999986
AU2012-AU2106,2020-09-24 14:42:00,396.4,402.0,-5.600000000000023
AU2012-AU2106,2020-09-24 14:43:00,396.58,402.16,-5.580000000000041
AU2012-AU2106,2020-09-24 14:44:00,396.54,402.1,-5.560000000000002
AU2012-AU2106,2020-09-24 14:45:00,396.5,402.16,-5.660000000000025
AU2012-AU2106,2020-09-24 14:46:00,396.4,402.16,-5.760000000000048
AU2012-AU2106,2020-09-24 14:47:00,396.34,402.0,-5.660000000000025
AU2012-AU2106,2020-09-24 14:48:00,396.42,402.06,-5.639999999999986
AU2012-AU2106,2020-09-24 14:49:00,396.2,401.86,-5.660000000000025
AU2012-AU2106,2020-09-24 14:50:00,396.18,401.64,-5.4599999999999795
AU2012-AU2106,2020-09-24 14:51:00,396.2,401.98,-5.78000000000003
AU2012-AU2106,2020-09-24 14:52:00,396.06,401.64,-5.579999999999984
AU2012-AU2106,2020-09-24 14:53:00,395.92,401.62,-5.699999999999989
AU2012-AU2106,2020-09-24 14:54:00,396.14,401.78,-5.639999999999986
AU2012-AU2106,2020-09-24 14:55:00,396.24,401.82,-5.579999999999984
AU2012-AU2106,2020-09-24 14:56:00,396.18,401.82,-5.639999999999986
AU2012-AU2106,2020-09-24 14:57:00,396.28,401.82,-5.5400000000000205
AU2012-AU2106,2020-09-24 14:58:00,396.36,401.94,-5.579999999999984
AU2012-AU2106,2020-09-24 14:59:00,396.58,402.18,-5.600000000000023
AU2012-AU2106,2020-09-24 21:00:00,397.2,402.94,-5.740000000000009
AU2012-AU2106,2020-09-24 21:01:00,397.32,402.98,-5.660000000000025
AU2012-AU2106,2020-09-24 21:02:00,397.74,403.28,-5.539999999999964
AU2012-AU2106,2020-09-24 21:03:00,397.6,403.3,-5.699999999999989
AU2012-AU2106,2020-09-24 21:04:00,397.36,403.0,-5.639999999999986
AU2012-AU2106,2020-09-24 21:05:00,397.46,402.92,-5.460000000000036
AU2012-AU2106,2020-09-24 21:06:00,397.7,403.12,-5.420000000000016
AU2012-AU2106,2020-09-24 21:07:00,397.64,403.04,-5.400000000000034
AU2012-AU2106,2020-09-24 21:08:00,397.84,403.2,-5.360000000000014
AU2012-AU2106,2020-09-24 21:09:00,397.74,403.04,-5.300000000000011
AU2012-AU2106,2020-09-24 21:10:00,397.54,402.96,-5.419999999999959
AU2012-AU2106,2020-09-24 21:11:00,397.6,403.02,-5.419999999999959
AU2012-AU2106,2020-09-24 21:13:00,397.42,402.7,-5.279999999999973
AU2012-AU2106,2020-09-24 21:14:00,397.16,402.42,-5.259999999999991
AU2012-AU2106,2020-09-24 21:15:00,397.36,402.4,-5.039999999999964
AU2012-AU2106,2020-09-24 21:16:00,397.3,402.4,-5.099999999999966
AU2012-AU2106,2020-09-24 21:17:00,397.44,402.7,-5.259999999999991
AU2012-AU2106,2020-09-24 21:18:00,397.46,402.56,-5.100000000000023
AU2012-AU2106,2020-09-24 21:19:00,397.06,402.2,-5.139999999999986
AU2012-AU2106,2020-09-24 21:20:00,396.88,402.02,-5.139999999999986
AU2012-AU2106,2020-09-24 21:22:00,397.16,402.42,-5.259999999999991
AU2012-AU2106,2020-09-24 21:24:00,397.24,402.4,-5.159999999999968
AU2012-AU2106,2020-09-24 21:25:00,397.44,402.58,-5.139999999999986
AU2012-AU2106,2020-09-24 21:26:00,397.6,402.72,-5.1200000000000045
AU2012-AU2106,2020-09-24 21:27:00,397.68,402.94,-5.259999999999991
AU2012-AU2106,2020-09-24 21:28:00,397.64,402.68,-5.0400000000000205
AU2012-AU2106,2020-09-24 21:29:00,397.52,402.58,-5.060000000000002
AU2012-AU2106,2020-09-24 21:30:00,397.88,402.88,-5.0
AU2012-AU2106,2020-09-24 21:31:00,397.72,402.96,-5.239999999999952
AU2012-AU2106,2020-09-24 21:32:00,397.56,402.68,-5.1200000000000045
AU2012-AU2106,2020-09-24 21:33:00,397.0,402.0,-5.0
AU2012-AU2106,2020-09-24 21:34:00,397.08,402.02,-4.939999999999998
AU2012-AU2106,2020-09-24 21:35:00,397.18,402.08,-4.899999999999977
AU2012-AU2106,2020-09-24 21:36:00,397.12,402.22,-5.100000000000023
AU2012-AU2106,2020-09-24 21:37:00,396.92,402.0,-5.079999999999984
AU2012-AU2106,2020-09-24 21:39:00,396.64,401.5,-4.860000000000014
AU2012-AU2106,2020-09-24 21:40:00,396.54,401.2,-4.659999999999968
AU2012-AU2106,2020-09-24 21:41:00,396.84,401.66,-4.82000000000005
AU2012-AU2106,2020-09-24 21:42:00,396.76,401.72,-4.960000000000036
AU2012-AU2106,2020-09-24 21:43:00,396.7,401.52,-4.819999999999993
AU2012-AU2106,2020-09-24 21:44:00,396.56,401.34,-4.779999999999973
AU2012-AU2106,2020-09-24 21:45:00,396.84,401.72,-4.880000000000052
AU2012-AU2106,2020-09-24 21:46:00,396.98,401.7,-4.71999999999997
AU2012-AU2106,2020-09-24 21:47:00,397.16,401.78,-4.619999999999948
AU2012-AU2106,2020-09-24 21:48:00,397.38,402.04,-4.660000000000025
AU2012-AU2106,2020-09-24 21:49:00,397.3,401.9,-4.599999999999966
AU2012-AU2106,2020-09-24 21:50:00,397.28,402.0,-4.720000000000027
AU2012-AU2106,2020-09-24 21:51:00,397.46,401.88,-4.420000000000016
AU2012-AU2106,2020-09-24 21:52:00,397.44,401.86,-4.420000000000016
AU2012-AU2106,2020-09-24 21:53:00,397.58,401.76,-4.180000000000007
AU2012-AU2106,2020-09-24 21:54:00,397.68,401.7,-4.019999999999982
AU2012-AU2106,2020-09-24 21:55:00,397.54,401.44,-3.8999999999999773
AU2012-AU2106,2020-09-24 21:56:00,397.4,401.38,-3.980000000000018
AU2012-AU2106,2020-09-24 21:57:00,397.26,401.2,-3.9399999999999977
AU2012-AU2106,2020-09-24 21:58:00,397.32,401.1,-3.7800000000000296
AU2012-AU2106,2020-09-24 21:59:00,397.54,401.44,-3.8999999999999773
AU2012-AU2106,2020-09-24 22:00:00,397.7,401.38,-3.680000000000007
AU2012-AU2106,2020-09-24 22:01:00,397.98,401.62,-3.6399999999999864
AU2012-AU2106,2020-09-24 22:02:00,398.22,401.84,-3.6199999999999477
AU2012-AU2106,2020-09-24 22:03:00,398.02,401.52,-3.5
AU2012-AU2106,2020-09-24 22:04:00,398.3,401.9,-3.599999999999966
AU2012-AU2106,2020-09-24 22:05:00,398.26,401.94,-3.680000000000007
AU2012-AU2106,2020-09-24 22:07:00,398.1,401.78,-3.67999999999995
AU2012-AU2106,2020-09-24 22:08:00,398.28,401.72,-3.4400000000000546
AU2012-AU2106,2020-09-24 22:09:00,398.38,401.72,-3.340000000000032
AU2012-AU2106,2020-09-24 22:10:00,398.26,401.82,-3.5600000000000023
AU2012-AU2106,2020-09-24 22:11:00,398.08,401.64,-3.5600000000000023
AU2012-AU2106,2020-09-24 22:12:00,398.08,401.66,-3.580000000000041
AU2012-AU2106,2020-09-24 22:13:00,397.9,401.6,-3.7000000000000455
AU2012-AU2106,2020-09-24 22:14:00,397.84,401.52,-3.680000000000007
AU2012-AU2106,2020-09-24 22:15:00,398.08,401.42,-3.340000000000032
AU2012-AU2106,2020-09-24 22:16:00,397.96,401.6,-3.640000000000043
AU2012-AU2106,2020-09-24 22:17:00,398.12,401.74,-3.6200000000000045
AU2012-AU2106,2020-09-24 22:18:00,397.84,401.26,-3.420000000000016
AU2012-AU2106,2020-09-24 22:19:00,397.7,401.48,-3.7800000000000296
AU2012-AU2106,2020-09-24 22:20:00,397.62,401.32,-3.6999999999999886
AU2012-AU2106,2020-09-24 22:21:00,397.8,401.18,-3.3799999999999955
AU2012-AU2106,2020-09-24 22:22:00,397.84,401.66,-3.82000000000005
AU2012-AU2106,2020-09-24 22:23:00,397.9,401.44,-3.5400000000000205
AU2012-AU2106,2020-09-24 22:24:00,397.76,401.42,-3.660000000000025
AU2012-AU2106,2020-09-24 22:25:00,397.76,401.54,-3.7800000000000296
AU2012-AU2106,2020-09-24 22:26:00,397.68,401.3,-3.6200000000000045
AU2012-AU2106,2020-09-24 22:27:00,397.7,401.44,-3.740000000000009
AU2012-AU2106,2020-09-24 22:28:00,397.62,401.4,-3.7799999999999727
AU2012-AU2106,2020-09-24 22:29:00,397.82,401.28,-3.4599999999999795
AU2012-AU2106,2020-09-24 22:30:00,397.56,401.3,-3.740000000000009
AU2012-AU2106,2020-09-24 22:32:00,397.3,401.1,-3.8000000000000114
AU2012-AU2106,2020-09-24 22:33:00,397.24,401.1,-3.8600000000000136
AU2012-AU2106,2020-09-24 22:34:00,397.28,401.0,-3.7200000000000273
AU2012-AU2106,2020-09-24 22:35:00,397.46,401.02,-3.5600000000000023
AU2012-AU2106,2020-09-24 22:36:00,397.52,401.2,-3.680000000000007
AU2012-AU2106,2020-09-24 22:39:00,397.56,401.32,-3.759999999999991
AU2012-AU2106,2020-09-24 22:40:00,397.62,401.44,-3.819999999999993
AU2012-AU2106,2020-09-24 22:41:00,397.92,401.82,-3.8999999999999773
AU2012-AU2106,2020-09-24 22:42:00,397.82,401.88,-4.060000000000002
AU2012-AU2106,2020-09-24 22:43:00,397.66,401.72,-4.060000000000002
AU2012-AU2106,2020-09-24 22:44:00,397.7,401.84,-4.139999999999986
AU2012-AU2106,2020-09-24 22:45:00,397.8,401.92,-4.1200000000000045
AU2012-AU2106,2020-09-24 22:46:00,397.66,401.88,-4.21999999999997
AU2012-AU2106,2020-09-24 22:47:00,397.82,401.98,-4.160000000000025
AU2012-AU2106,2020-09-24 22:49:00,397.64,401.9,-4.259999999999991
AU2012-AU2106,2020-09-24 22:50:00,397.62,401.9,-4.279999999999973
AU2012-AU2106,2020-09-24 22:51:00,397.46,401.88,-4.420000000000016
AU2012-AU2106,2020-09-24 22:52:00,397.7,402.04,-4.340000000000032
AU2012-AU2106,2020-09-24 22:53:00,397.74,402.12,-4.3799999999999955
AU2012-AU2106,2020-09-24 22:54:00,397.7,402.18,-4.480000000000018
AU2012-AU2106,2020-09-24 22:55:00,397.74,402.22,-4.480000000000018
AU2012-AU2106,2020-09-24 22:56:00,397.68,402.2,-4.519999999999982
AU2012-AU2106,2020-09-24 22:57:00,397.48,402.18,-4.699999999999989
AU2012-AU2106,2020-09-24 22:58:00,397.78,402.16,-4.380000000000052
AU2012-AU2106,2020-09-24 22:59:00,397.88,402.22,-4.340000000000032
AU2012-AU2106,2020-09-24 23:00:00,397.96,402.44,-4.480000000000018
AU2012-AU2106,2020-09-24 23:02:00,397.9,402.36,-4.460000000000036
AU2012-AU2106,2020-09-24 23:03:00,397.94,402.32,-4.3799999999999955
AU2012-AU2106,2020-09-24 23:04:00,397.8,402.24,-4.439999999999998
AU2012-AU2106,2020-09-24 23:06:00,397.82,402.38,-4.560000000000002
AU2012-AU2106,2020-09-24 23:07:00,397.72,402.26,-4.539999999999964
AU2012-AU2106,2020-09-24 23:09:00,397.9,402.24,-4.340000000000032
AU2012-AU2106,2020-09-24 23:11:00,398.16,402.56,-4.399999999999977
AU2012-AU2106,2020-09-24 23:12:00,398.14,402.56,-4.420000000000016
AU2012-AU2106,2020-09-24 23:13:00,398.16,402.42,-4.259999999999991
AU2012-AU2106,2020-09-24 23:14:00,398.18,402.56,-4.3799999999999955
AU2012-AU2106,2020-09-24 23:15:00,398.18,402.64,-4.4599999999999795
AU2012-AU2106,2020-09-24 23:16:00,398.2,402.68,-4.480000000000018
AU2012-AU2106,2020-09-24 23:17:00,398.26,402.72,-4.460000000000036
AU2012-AU2106,2020-09-24 23:20:00,398.1,402.42,-4.319999999999993
AU2012-AU2106,2020-09-24 23:21:00,398.16,402.44,-4.279999999999973
AU2012-AU2106,2020-09-24 23:22:00,398.38,402.66,-4.28000000000003
AU2012-AU2106,2020-09-24 23:23:00,398.38,402.68,-4.300000000000011
AU2012-AU2106,2020-09-24 23:24:00,398.28,402.68,-4.400000000000034
AU2012-AU2106,2020-09-24 23:25:00,398.5,402.7,-4.199999999999989
AU2012-AU2106,2020-09-24 23:27:00,398.74,403.1,-4.360000000000014
AU2012-AU2106,2020-09-24 23:28:00,398.64,402.82,-4.180000000000007
AU2012-AU2106,2020-09-24 23:29:00,398.52,402.8,-4.28000000000003
AU2012-AU2106,2020-09-24 23:30:00,398.66,402.94,-4.279999999999973
AU2012-AU2106,2020-09-24 23:31:00,398.52,402.82,-4.300000000000011
AU2012-AU2106,2020-09-24 23:34:00,398.58,402.86,-4.28000000000003
AU2012-AU2106,2020-09-24 23:36:00,398.82,403.04,-4.220000000000027
AU2012-AU2106,2020-09-24 23:37:00,398.84,403.06,-4.220000000000027
AU2012-AU2106,2020-09-24 23:39:00,398.86,403.18,-4.319999999999993
AU2012-AU2106,2020-09-24 23:40:00,399.26,403.4,-4.139999999999986
AU2012-AU2106,2020-09-24 23:41:00,399.66,403.7,-4.039999999999964
AU2012-AU2106,2020-09-24 23:42:00,399.64,403.66,-4.020000000000039
AU2012-AU2106,2020-09-24 23:44:00,399.68,403.96,-4.279999999999973
AU2012-AU2106,2020-09-24 23:45:00,399.52,403.8,-4.28000000000003
AU2012-AU2106,2020-09-24 23:46:00,399.36,403.72,-4.360000000000014
AU2012-AU2106,2020-09-24 23:47:00,399.34,403.56,-4.220000000000027
AU2012-AU2106,2020-09-24 23:48:00,399.1,403.5,-4.399999999999977
AU2012-AU2106,2020-09-24 23:49:00,399.02,403.16,-4.140000000000043
AU2012-AU2106,2020-09-24 23:50:00,399.24,403.72,-4.480000000000018
AU2012-AU2106,2020-09-24 23:51:00,399.36,403.68,-4.319999999999993
AU2012-AU2106,2020-09-24 23:52:00,399.42,403.8,-4.3799999999999955
AU2012-AU2106,2020-09-24 23:53:00,399.48,403.8,-4.319999999999993
AU2012-AU2106,2020-09-24 23:54:00,399.52,403.9,-4.3799999999999955
AU2012-AU2106,2020-09-24 23:55:00,399.4,403.8,-4.400000000000034
AU2012-AU2106,2020-09-24 23:56:00,399.74,403.82,-4.079999999999984
AU2012-AU2106,2020-09-24 23:57:00,400.06,404.38,-4.319999999999993
AU2012-AU2106,2020-09-24 23:58:00,400.18,404.4,-4.21999999999997
AU2012-AU2106,2020-09-24 23:59:00,400.18,404.46,-4.279999999999973
AU2012-AU2106,2020-09-25 00:00:00,400.2,404.4,-4.199999999999989
AU2012-AU2106,2020-09-25 00:01:00,400.14,404.48,-4.340000000000032
AU2012-AU2106,2020-09-25 00:02:00,400.46,404.8,-4.340000000000032
AU2012-AU2106,2020-09-25 00:04:00,400.38,404.58,-4.199999999999989
AU2012-AU2106,2020-09-25 00:05:00,400.34,404.62,-4.28000000000003
AU2012-AU2106,2020-09-25 00:07:00,400.34,404.72,-4.380000000000052
AU2012-AU2106,2020-09-25 00:08:00,400.1,404.8,-4.699999999999989
AU2012-AU2106,2020-09-25 00:10:00,400.02,404.64,-4.6200000000000045
AU2012-AU2106,2020-09-25 00:11:00,400.02,404.48,-4.460000000000036
AU2012-AU2106,2020-09-25 00:13:00,400.2,404.6,-4.400000000000034
AU2012-AU2106,2020-09-25 00:14:00,400.1,404.48,-4.3799999999999955
AU2012-AU2106,2020-09-25 00:15:00,400.28,404.8,-4.520000000000039
AU2012-AU2106,2020-09-25 00:16:00,400.44,404.86,-4.420000000000016
AU2012-AU2106,2020-09-25 00:17:00,400.22,404.72,-4.5
AU2012-AU2106,2020-09-25 00:18:00,400.12,404.62,-4.5
AU2012-AU2106,2020-09-25 00:19:00,400.08,404.5,-4.420000000000016
AU2012-AU2106,2020-09-25 00:20:00,400.02,404.56,-4.5400000000000205
AU2012-AU2106,2020-09-25 00:23:00,400.04,404.44,-4.399999999999977
AU2012-AU2106,2020-09-25 00:25:00,400.2,404.64,-4.439999999999998
AU2012-AU2106,2020-09-25 00:27:00,400.08,404.62,-4.5400000000000205
AU2012-AU2106,2020-09-25 00:29:00,399.68,404.08,-4.399999999999977
AU2012-AU2106,2020-09-25 00:30:00,399.58,404.04,-4.460000000000036
AU2012-AU2106,2020-09-25 00:31:00,399.68,404.02,-4.339999999999975
AU2012-AU2106,2020-09-25 00:32:00,399.66,404.08,-4.419999999999959
AU2012-AU2106,2020-09-25 00:34:00,399.88,404.18,-4.300000000000011
AU2012-AU2106,2020-09-25 00:35:00,399.72,404.22,-4.5
AU2012-AU2106,2020-09-25 00:38:00,399.42,403.86,-4.439999999999998
AU2012-AU2106,2020-09-25 00:40:00,399.56,403.92,-4.360000000000014
AU2012-AU2106,2020-09-25 00:43:00,399.6,404.0,-4.399999999999977
AU2012-AU2106,2020-09-25 00:47:00,399.58,404.1,-4.520000000000039
AU2012-AU2106,2020-09-25 00:54:00,399.64,404.0,-4.360000000000014
AU2012-AU2106,2020-09-25 01:05:00,399.84,404.6,-4.760000000000048
AU2012-AU2106,2020-09-25 01:08:00,399.8,404.24,-4.439999999999998
AU2012-AU2106,2020-09-25 01:09:00,399.94,404.4,-4.4599999999999795
AU2012-AU2106,2020-09-25 01:10:00,400.16,404.62,-4.4599999999999795
AU2012-AU2106,2020-09-25 01:12:00,400.3,404.64,-4.339999999999975
AU2012-AU2106,2020-09-25 01:17:00,400.18,404.7,-4.519999999999982
AU2012-AU2106,2020-09-25 01:19:00,400.04,404.58,-4.539999999999964
AU2012-AU2106,2020-09-25 01:22:00,400.24,404.72,-4.480000000000018
AU2012-AU2106,2020-09-25 01:27:00,400.26,404.72,-4.460000000000036
AU2012-AU2106,2020-09-25 01:28:00,400.08,404.48,-4.400000000000034
AU2012-AU2106,2020-09-25 01:30:00,400.3,404.72,-4.420000000000016
AU2012-AU2106,2020-09-25 01:35:00,400.4,404.96,-4.560000000000002
AU2012-AU2106,2020-09-25 01:36:00,400.36,404.8,-4.439999999999998
AU2012-AU2106,2020-09-25 01:37:00,400.22,404.64,-4.419999999999959
AU2012-AU2106,2020-09-25 01:41:00,400.42,404.88,-4.4599999999999795
AU2012-AU2106,2020-09-25 01:44:00,400.76,405.04,-4.28000000000003
AU2012-AU2106,2020-09-25 01:49:00,400.58,404.96,-4.3799999999999955
AU2012-AU2106,2020-09-25 01:50:00,400.84,405.28,-4.439999999999998
AU2012-AU2106,2020-09-25 01:57:00,400.66,405.2,-4.539999999999964
AU2012-AU2106,2020-09-25 02:02:00,400.32,404.8,-4.480000000000018
AU2012-AU2106,2020-09-25 02:03:00,400.34,404.98,-4.640000000000043
AU2012-AU2106,2020-09-25 02:04:00,400.38,404.64,-4.259999999999991
AU2012-AU2106,2020-09-25 02:08:00,400.3,404.72,-4.420000000000016
AU2012-AU2106,2020-09-25 02:12:00,400.0,404.46,-4.4599999999999795
AU2012-AU2106,2020-09-25 02:13:00,399.92,404.32,-4.399999999999977
AU2012-AU2106,2020-09-25 02:14:00,399.88,404.16,-4.28000000000003
AU2012-AU2106,2020-09-25 02:15:00,399.98,404.3,-4.319999999999993
AU2012-AU2106,2020-09-25 02:16:00,400.24,404.64,-4.399999999999977
AU2012-AU2106,2020-09-25 02:18:00,400.08,404.48,-4.400000000000034
AU2012-AU2106,2020-09-25 02:19:00,399.9,404.26,-4.360000000000014
AU2012-AU2106,2020-09-25 02:20:00,399.96,404.32,-4.360000000000014
AU2012-AU2106,2020-09-25 02:25:00,399.82,403.96,-4.139999999999986
AU2012-AU2106,2020-09-25 02:27:00,399.78,404.26,-4.480000000000018
AU2012-AU2106,2020-09-25 02:29:00,399.56,404.14,-4.579999999999984
AU2012-AU2106,2020-09-25 09:00:00,399.24,403.8,-4.560000000000002
AU2012-AU2106,2020-09-25 09:01:00,399.4,403.86,-4.460000000000036
AU2012-AU2106,2020-09-25 09:02:00,399.42,403.86,-4.439999999999998
AU2012-AU2106,2020-09-25 09:03:00,399.06,403.62,-4.560000000000002
AU2012-AU2106,2020-09-25 09:04:00,399.14,403.72,-4.580000000000041
AU2012-AU2106,2020-09-25 09:05:00,398.76,403.5,-4.740000000000009
AU2012-AU2106,2020-09-25 09:06:00,398.88,403.56,-4.680000000000007
AU2012-AU2106,2020-09-25 09:07:00,398.52,403.24,-4.720000000000027
AU2012-AU2106,2020-09-25 09:08:00,398.54,403.32,-4.779999999999973
AU2012-AU2106,2020-09-25 09:09:00,397.9,402.6,-4.7000000000000455
AU2012-AU2106,2020-09-25 09:10:00,398.4,403.06,-4.660000000000025
